,run,seed,HV,HVN,SP,ABSEHVMEAN,ABSEHVMEANNORM,ABSEHVAUCMEAN,ABSEHVAUCMEANNORM,ABSEHVAUCB1,ABSECUMHVMEAN,ABSECUMHVMEANNORM,ABSECUMHVAUCMEAN,ABSECUMHVAUCMEANNORM,ABSECUMHVAUCB1,solver,instance,configuration
351,0,2733,49617.500523962684,0.9977801587693027,1.4999870432140876,9923.500104792536,0.19955603175386052,291727015.99054873,5866.4669775489465,1235470834.6893542,49602.12451023535,0.9974709557410146,1232788259.7680585,24790.68176693533,1240189927.4233944,omnioptimizer,DTLZ3,
352,1,43568,49617.57461968731,0.9977816487928448,1.499989026906778,9923.514923937462,0.199556329758569,263939423.14060915,5307.674041330015,1235476490.128914,49684.21607135317,0.9991217710787642,1238360795.3131826,24902.742337142332,1240704958.0895026,omnioptimizer,DTLZ3,
353,2,42614,49617.58012505756,0.9977817595027586,1.4999894520098418,9923.516025011511,0.1995563519005517,279823749.78900695,5627.0989578980625,1235447811.3633163,49591.14087006235,0.9972500808859746,1234558634.6388042,24826.28301449839,1240491977.426706,omnioptimizer,DTLZ3,
354,3,52417,49617.4796016348,0.9977797380330017,1.4999872253371735,9923.49592032696,0.1995559476066003,268913428.305674,5407.698500662079,1235452588.5132217,49654.76002038433,0.998529426383807,1236234954.9318578,24859.992877157503,1240563688.0002673,omnioptimizer,DTLZ3,
355,4,45892,49617.52059485399,0.9977805623836908,1.4999901080713443,9923.504118970797,0.19955611247673816,289734868.24242,5826.4060015741525,1235346155.4971046,49687.43822419445,0.9991865667685833,1238249069.143171,24900.495586409717,1240146456.4811165,omnioptimizer,DTLZ3,
356,0,2733,7.59655136834363,0.9248485205246786,1.5012489339699266,1.519310273668726,0.1849697041049357,37959.68121040342,4621.433240526463,189798.4060520171,1.64289045520101,0.20001507700040325,40965.92551227435,4987.4309755654485,204829.62756137174,omnioptimizer,DTLZ2,
357,1,43568,7.594474896700205,0.9245957187421043,1.503107253725683,1.518894979340041,0.1849191437484209,37977.50622291785,4623.603361631812,189887.53111458925,1.6428856669754677,0.20001449405386684,40960.68987825878,4986.793558909058,204803.4493912939,omnioptimizer,DTLZ2,
358,2,42614,7.6465056419313635,0.9309302454787183,1.5024678495999773,1.5293011283862727,0.18618604909574366,37993.712884119115,4625.576455198597,189968.56442059556,1.6428875126049143,0.20001471875157248,40975.47825093853,4988.593981749722,204877.39125469266,omnioptimizer,DTLZ2,
359,3,52417,7.6571723833249665,0.9322288768600321,1.5033899195795353,1.5314344766649932,0.1864457753720064,37930.53101009865,4617.884324930736,189652.65505049328,1.6428885441045886,0.20001484433236583,40941.03924708882,4984.401176328635,204705.1962354441,omnioptimizer,DTLZ2,
360,4,45892,7.681832696871911,0.9352311674250124,1.5037875970869437,1.5363665393743822,0.18704623348500246,37950.00718374404,4620.255468033444,189750.0359187202,1.6428906302389379,0.20001509831054265,40966.82686348988,4987.540711325498,204834.13431744938,omnioptimizer,DTLZ2,
361,0,2733,21.999999984862537,1.0154313078468538,1.499987834818422,4.399999996972507,0.20308626156937074,109553.26144293323,5056.536891928597,547766.3072146662,4.333302037921133,0.20000775266769555,108062.93360451025,4987.749367058975,540314.6680225512,omnioptimizer,ZDT1,
362,1,43568,21.999999998362746,1.0154313084699689,1.4999884013700762,4.399999999672549,0.2030862616939938,109555.74029526277,5056.651305758809,547778.7014763139,4.333306642379102,0.20000796519091288,108083.73760538176,4988.709595869335,540418.6880269088,omnioptimizer,ZDT1,
363,2,42614,21.999999998751377,1.0154313084879065,1.4999859140858602,4.399999999750276,0.20308626169758134,109542.06082453317,5056.019916537756,547710.3041226659,4.3333039569685115,0.20000784124318605,108037.02243392041,4986.553411883611,540185.1121696021,omnioptimizer,ZDT1,
364,3,52417,21.999999873902283,1.0154313027253756,1.4999844234521957,4.399999974780457,0.20308626054507514,109550.0208928406,5056.387321200371,547750.104464203,4.333295803474128,0.20000746491075555,108061.56416173608,4987.686159101331,540307.8208086804,omnioptimizer,ZDT1,
365,4,45892,21.99999999949213,1.0154313085220967,1.499988258004649,4.399999999898426,0.20308626170441935,109543.0666733475,5056.066342464016,547715.3333667375,4.3332988686578435,0.2000076063872788,108017.1029255543,4985.6340076815295,540085.5146277715,omnioptimizer,ZDT1,
366,0,2733,7.59655136834363,0.9248485205246786,1.5012489339699266,1.519310273668726,0.1849697041049357,37959.68121040342,4621.433240526463,189798.4060520171,1.64289045520101,0.20001507700040325,40965.92551227435,4987.4309755654485,204829.62756137174,omnioptimizer,DTLZ5,
367,1,43568,7.594474896700205,0.9245957187421043,1.503107253725683,1.518894979340041,0.1849191437484209,37977.50622291785,4623.603361631812,189887.53111458925,1.6428856669754677,0.20001449405386684,40960.68987825878,4986.793558909058,204803.4493912939,omnioptimizer,DTLZ5,
368,2,42614,7.6465056419313635,0.9309302454787183,1.5024678495999773,1.5293011283862727,0.18618604909574366,37993.712884119115,4625.576455198597,189968.56442059556,1.6428875126049143,0.20001471875157248,40975.47825093853,4988.593981749722,204877.39125469266,omnioptimizer,DTLZ5,
369,3,52417,7.6571723833249665,0.9322288768600321,1.5033899195795353,1.5314344766649932,0.1864457753720064,37930.53101009865,4617.884324930736,189652.65505049328,1.6428885441045886,0.20001484433236583,40941.03924708882,4984.401176328635,204705.1962354441,omnioptimizer,DTLZ5,
370,4,45892,7.681832696871911,0.9352311674250124,1.5037875970869437,1.5363665393743822,0.18704623348500246,37950.00718374404,4620.255468033444,189750.0359187202,1.6428906302389379,0.20001509831054265,40966.82686348988,4987.540711325498,204834.13431744938,omnioptimizer,DTLZ5,
371,0,2733,12.843495051822053,0.9990810364793576,1.4999475046058273,2.5686990103644107,0.19981620729587152,75659.063078521,5885.433431830713,318882.2885240445,5.117633431120588,0.39809494939307954,127394.7779721281,9909.896512195488,320416.29423843947,SMS-EMOA,MMF14,
372,1,43568,12.843684784780171,0.9990957955927987,1.4999571832609733,2.5687369569560343,0.19981915911855977,86002.31964814656,6690.023728510699,111352.1026774387,5.113536542425869,0.39777625702881697,127437.71719293363,9913.236705893147,316885.8522258514,SMS-EMOA,MMF14,
373,2,42614,12.843858152150634,0.9991092816455808,1.5023529533870603,2.5687107056186727,0.19981711705654825,82666.96116124913,6430.569942709071,96447.3225601307,5.131422176958004,0.39916756042515544,127869.30319370242,9946.809295537809,318980.57959335437,SMS-EMOA,MMF14,
374,3,52417,12.844094613595818,0.9991276757154806,1.4999886670977125,2.5688189227191636,0.19982553514309612,68804.7601810987,5352.244917686455,318836.82249636616,5.107200070677671,0.39728335001742565,127252.28902340306,9898.812457115102,320326.9166818481,SMS-EMOA,MMF14,
375,4,45892,12.84384884427662,0.9991085575965286,1.499971726142208,2.568769768855324,0.19982171151930572,95317.12467878137,7414.611936553768,318217.0199636047,5.126660584633053,0.3987971615130128,127575.91564249329,9923.987007868489,320164.8992629495,SMS-EMOA,MMF14,
376,0,2733,103.19396311472875,0.9998450892595206,5.627255756084351,32.395896596866685,0.31388345933109396,868225.8255223,8412.22976436752,2560695.9528285884,41.123077682827464,0.39844101375097096,1025017.6906128528,9931.384292548008,2571645.9560175687,SMS-EMOA,MMF8,
377,1,43568,103.20360454177604,0.999938504932257,5.386944211473062,31.33147837136292,0.30357032372155196,853357.3839499488,8268.169609661283,2562205.1692452193,41.24944929095891,0.3996654267689261,1028314.7358687425,9963.329325073822,2573549.12625837,SMS-EMOA,MMF8,
378,2,42614,103.20936157626355,0.9999942847713803,6.053318118945699,40.069174344949296,0.3882297567633875,993656.2865331541,9627.524018991999,2414135.4393573366,41.247465934538525,0.3996462100520047,1027984.4282842561,9960.12897879071,2568526.5915099634,SMS-EMOA,MMF8,
379,3,52417,103.20723176339104,0.9999736490396248,4.924906832024526,31.044948520953515,0.3007941393866253,823013.8012906602,7974.170995820859,2564148.4039228735,41.252999647411265,0.3996998261306413,1028980.7805088792,9969.782623722,2574397.970138179,SMS-EMOA,MMF8,
380,4,45892,103.20526065275567,0.9999545509719697,6.580620211112358,40.24294794837245,0.38991344715361326,1012383.9485278324,9808.976114768895,2556556.0560755567,41.2762596090384,0.39992519162400253,1028557.4581857547,9965.681058735301,2571526.3978159972,SMS-EMOA,MMF8,
381,0,2733,19.65901146789649,1.0006060710764295,2.9030868336184645,7.773035050704229,0.3956326123073752,193723.1182845099,9860.13607957261,485897.8356771852,9.78687727987017,0.4981333287846082,235352.34978010863,11978.984315495594,489780.4715027682,SMS-EMOA,MMF1z,
382,1,43568,19.661592088670382,1.0007374197364431,2.906799887517888,9.806536660987403,0.4991339536701286,226348.08308066282,11520.684367923468,488267.60369932646,9.859300929075653,0.5018195539644885,244739.03551301415,12456.74866020691,490427.8133438413,SMS-EMOA,MMF1z,
383,2,42614,19.661279260051774,1.000721497358276,2.791923758294342,9.71565359432646,0.49450817945927944,234033.35884259932,11911.850200338185,488028.7548257874,9.857414602305258,0.5017235435408935,242842.25926181857,12360.206378031671,490219.2041523382,SMS-EMOA,MMF1z,
384,3,52417,19.66100387447269,1.0007074807591827,2.4134414445918897,9.607644169001663,0.489010706359477,216964.94090395328,11043.100383442814,488283.4822032362,9.844668998433681,0.50107481668938,245246.511993258,12482.57824212102,490402.1056695151,SMS-EMOA,MMF1z,
385,4,45892,19.66156482069941,1.0007360318488914,2.909003888509195,9.74245043917497,0.49587208759295637,237547.53918714504,12090.715256363615,488166.0115556539,9.860346958965394,0.5018727948845577,243352.5592059158,12386.179668853923,490351.2651607969,SMS-EMOA,MMF1z,
386,0,2733,5957.63365393094,1.0009744828579983,2.5053081472953886,4686.550892195772,0.7874129441658568,115565397.4171036,19416.77193251689,141636889.02809873,4706.175190269144,0.7907101293834279,117337395.65299542,19714.495008628957,142107366.25487512,NSGA-II,MMF1e,
387,1,43568,5957.635012309969,1.0009747110866583,2.4931771166649255,4693.090091061636,0.788511630587897,113757517.15764567,19113.020122167483,140858024.89791703,4706.306242198485,0.7907321481319478,117316066.4490989,19710.911372897008,142026923.32731768,NSGA-II,MMF1e,
388,2,42614,5957.644890785117,1.0009763708230783,2.520550544666899,4690.217631171948,0.7880290129548518,115059160.69695064,19331.71634357102,141618646.01770484,4706.024903933185,0.7906848789574776,117309910.38671982,19709.87705932315,142132269.4077928,NSGA-II,MMF1e,
389,3,52417,5957.653841263413,1.0009778746416922,2.5146192249084303,4669.369037200944,0.784526127114486,116510681.00196187,19575.594176795596,141175988.33887345,4706.180746321929,0.7907110628861215,117366547.12815891,19719.39290676626,142140525.8685467,NSGA-II,MMF1e,
390,4,45892,5957.639810195351,1.0009755172055166,2.5300892209987356,4687.352521950367,0.7875476303475961,116349815.59722126,19548.566303872638,140723250.87575746,4705.9705391517455,0.7906757448344099,117369599.88772036,19719.905817529296,142111527.0448003,NSGA-II,MMF1e,
391,0,2733,4429028.379999982,0.9997639818605198,2.848928449753678,2616005.97830542,0.5905106784259445,66584372918.37911,15030.081563524489,108497856266.31618,4334303.302056168,0.9783817027279675,104591787948.26099,23609.49025778538,108706021059.13902,NSGA-II,BiObjBBOB1,
392,1,43568,4430075.260411632,1.0000002940353547,2.6376076557705046,4313906.814143262,0.9737776062485096,104333573554.9026,23551.20355742387,106755895809.58038,4341984.485113496,0.9801155751487158,106125292134.72293,23955.647952005656,106990603982.36613,NSGA-II,BiObjBBOB1,
393,2,42614,4429031.220113,0.9997646229588502,1.9831850951490062,2616211.7232701927,0.5905571212092325,68547216533.73481,15473.153989413418,108941942640.7001,4337006.178336985,0.9789918226281218,107299789187.90617,24220.767014208173,109143334294.17947,NSGA-II,BiObjBBOB1,
394,3,52417,4429030.421070239,0.9997644425910349,1.9841193119049922,2615922.8441083366,0.5904919125547932,65912640317.881874,14878.45145375792,108023204177.82422,4318346.789635248,0.9747798413204896,107013065883.00404,24156.04500106967,108231620099.62927,NSGA-II,BiObjBBOB1,
395,4,45892,4429030.531063252,0.9997644674197431,1.9819056560610797,2616140.834940953,0.5905411195961862,63342058690.41317,14298.194407950592,107606326640.10275,4320801.640306454,0.9753339744330705,105278589933.20634,23764.521977681172,107794339186.2568,NSGA-II,BiObjBBOB1,
396,0,2733,15.998398681689658,1.2507916199970508,1.67975854948737,6.012229087954876,0.4700499037646339,120864.38780894852,9449.455938395215,398235.1838742809,8.663290158713695,0.6773159581604811,214430.2012121961,16764.646517870737,318294.7990131486,omnioptimizer,MMF15a,
397,1,43568,15.99961938913232,1.2508870577136704,1.6157974561880568,3.199923877826464,0.25017741154273404,88095.97267749342,6887.545845860888,398317.09039296786,8.741647765859025,0.683442136181821,217119.60936389214,16974.910635287888,318592.9053081449,omnioptimizer,MMF15a,
398,2,42614,15.997456124458651,1.2507179287039802,1.6802905044210934,6.011565016656299,0.4699979851425351,94925.90211163425,7421.525444154803,397959.5402967356,8.66142724709662,0.6771703114438445,214871.40413556778,16799.14077759331,318268.34837146394,omnioptimizer,MMF15a,
399,3,52417,15.998289841556296,1.2507831106249918,1.627180185202989,3.1996579683111857,0.2501566221249926,114837.63622361264,8978.270632370204,397998.429475657,7.557860266613652,0.5908909056884828,187709.9799638556,14675.59813953881,318414.2123808179,omnioptimizer,MMF15a,
400,4,45892,15.999942378400316,1.2509123097578152,1.6136706042987057,3.199988475680063,0.250182461951563,84060.61185488016,6572.052051699735,397984.4757492144,8.285042827354124,0.6477437114773005,205343.3009390845,16054.211746272926,318207.8489271897,omnioptimizer,MMF15a,
401,0,2733,21.662055088164713,0.999833133816392,1.4999660247664712,4.332411017632943,0.1999666267632784,107602.69899248779,4966.506792771524,538013.4949624389,4.3333065358703085,0.20000796027489634,108038.7030872404,4986.630984065426,540193.515436202,SMS-EMOA,ZDT1,
402,1,43568,21.66209323320336,0.999834894437597,1.4999679983976104,4.332418646640672,0.19996697888751938,107624.93545606273,4967.533138285402,538124.6772803136,4.33331526090444,0.2000083629872975,108062.3284022655,4987.721433363187,540311.6420113276,SMS-EMOA,ZDT1,
403,2,42614,21.662068178242073,0.9998337380015913,1.500132385232281,4.332413635648415,0.19996674760031824,107620.75195987402,4967.340044966802,538103.7597993701,4.333313060788101,0.2000082614387969,108061.08071177361,4987.663845000058,540305.4035588681,SMS-EMOA,ZDT1,
404,3,52417,21.66204982048671,0.9998328906816117,1.499965602068375,4.332409964097343,0.19996657813632235,107619.08608766743,4967.263155021593,538095.4304383371,4.333305962856696,0.20000793382689805,108054.62196717823,4987.3657353875105,540273.1098358912,SMS-EMOA,ZDT1,
405,4,45892,21.66209996136907,0.9998352049826019,1.499976048530446,4.332419992273814,0.19996704099652038,107592.9722377458,4966.057844985362,537964.861188729,4.333315688485605,0.2000083827227203,108023.90586169496,4985.948003788224,540119.5293084747,SMS-EMOA,ZDT1,
406,0,2733,33.63504980968731,0.9991124750066198,1.9491446808511745,19.60151999762266,0.5822534311537145,483229.767752683,14354.10061789784,818049.429848788,26.220110289471933,0.7788553736202831,639586.0529674182,18998.586533264093,834523.1936646466,NSGA-II,MMF3,
407,1,43568,33.630297915948496,0.9989713223595681,1.7910591091750256,19.634208399541137,0.5832244239225546,487751.95947370515,14488.430080420103,814325.1086354997,28.95958346423617,0.8602300657744372,673377.2055051402,20002.335962395784,823808.364882209,NSGA-II,MMF3,
408,2,42614,33.6512901572824,0.9995948864783587,1.8906381850370426,23.192906144739112,0.6889337756887347,457816.21519444673,13599.203641712678,828377.266027645,29.660755030632547,0.8810580194439092,687686.3285811078,20427.38136748648,835402.7391716249,NSGA-II,MMF3,
409,3,52417,33.653377224686906,0.9996568817806347,1.9776889591420386,19.678021349638737,0.5845258658784023,431845.39453472896,12827.753292921745,822160.5398459722,28.550662327607068,0.8480832661944837,616013.4351731074,18298.373611323488,833977.8698771344,NSGA-II,MMF3,
410,4,45892,33.6082203570316,0.9983155194201827,1.7901708875457663,19.724540710964973,0.5859077004376898,481772.5645933011,14310.8151206741,827697.1799873756,25.62858293802992,0.7612843469835655,623470.3238566705,18519.876791804516,829584.2082361905,NSGA-II,MMF3,
411,0,2733,232.1869928662687,2.2496570303165293,3.6039705660693198,46.43739857325374,0.4499314060633058,1378947.5576557291,13360.606592225215,5727536.506574138,41.229670707390554,0.3994737923064397,1028316.2720139828,9963.344208766905,2574052.203080304,omnioptimizer,MMF8,
412,1,43568,247.45814106810315,2.397619004797372,5.392106052823375,83.42282681552541,0.808282783275968,2202206.7808211683,21337.155477690856,5777045.275241653,41.279423703147316,0.39995584849443633,1028279.3378087217,9962.986353688551,2573322.4980811263,omnioptimizer,MMF8,
413,2,42614,252.7581406435381,2.4489706380579794,5.5903769353943416,85.23374644607574,0.8258287621782067,2314056.8730146056,22420.86969931155,5278850.163536063,41.27758224736549,0.39993800665112517,1029150.7466149521,9971.429423315389,2573382.371441004,omnioptimizer,MMF8,
414,3,52417,253.44383448406973,2.455614317576604,6.048297392610974,92.93423816460806,0.9004387354486221,2352758.9241772383,22795.853415715654,5465905.804184293,41.2840949316723,0.4000011079724188,1029364.9978951975,9973.505301438054,2573139.3412353047,omnioptimizer,MMF8,
415,4,45892,255.92857339754872,2.479688923549164,6.926396460036877,92.45767079238001,0.8958212798103133,2236764.306016682,21671.982930972037,4802665.759610496,41.277377810037436,0.39993602586026933,1029474.2067961813,9974.563425189252,2573174.6867990256,omnioptimizer,MMF8,
416,0,2733,57.41959456635001,1.0426370010631747,1.4999801225048084,11.483918913270001,0.20852740021263494,295237.4561290383,5360.983444496457,1428157.7922441396,21.595003188970963,0.3921265821004845,538224.8375122437,9773.19910946129,1371664.6920092823,omnioptimizer,MMF10,
417,1,43568,57.42028794915859,1.0426495916531568,1.4999679094133593,11.484057589831718,0.20852991833063136,296590.78991419304,5385.557562266667,1429024.263849273,21.611072392593446,0.39241837005894975,538744.300628359,9782.631629311696,1372346.3204810733,omnioptimizer,MMF10,
418,2,42614,57.420329554991405,1.0426503471405664,1.499979224105199,11.48406591099828,0.20853006942811328,299883.25682010164,5445.34286459773,1423657.6930192825,21.609128558448003,0.3923830735121999,538353.6102103303,9775.537391031648,1370507.6018701764,omnioptimizer,MMF10,
419,3,52417,57.419714277271524,1.0426391747991117,1.4999876791045392,11.483942855454305,0.20852783495982238,297554.9473491905,5403.064934517735,1429396.3102693786,21.605734232784897,0.3923214386372632,538597.7442852771,9779.970428598042,1372257.2886508852,omnioptimizer,MMF10,
420,4,45892,57.41987435851019,1.0426420815877067,1.4999810632824604,11.483974871702038,0.20852841631754135,297416.5566984837,5400.552008153176,1423643.8044479894,21.596809666236098,0.39215938449228877,538183.4531805197,9772.447644114913,1371242.1003037249,omnioptimizer,MMF10,
421,0,2733,11.999999976469399,1.6381117873762163,3.091463801227437,3.98246628816648,0.5436437485221819,99411.08086339493,13570.538639788365,198444.8409994147,2.9284454781077454,0.39976008881528935,73001.57560441477,9965.395144093301,182579.21049808076,omnioptimizer,MMF4,
422,1,43568,9.21903787373101,1.2584845532366196,2.3784887512044652,3.033108183086176,0.4140475230702926,93675.49975669656,12787.578386725161,195310.0653555376,2.9322663660810475,0.400281675618588,72997.75447454168,9964.873524268429,182238.32817928365,omnioptimizer,MMF4,
423,2,42614,11.300308279804966,1.5425973525359844,2.9743694621551993,3.539735894225452,0.4832069253249629,92985.15670562613,12693.340129099393,184717.48174380994,2.928863449866235,0.39981714585409894,72969.45024805542,9961.00973367421,182109.9647746662,omnioptimizer,MMF4,
424,3,52417,11.999984626645217,1.6381096919822185,3.021838382071432,3.7553114713405025,0.5126349998778841,97774.23320252636,13347.09368539955,191883.80301915968,2.9194083153173636,0.39852643190525683,72690.92717697317,9922.988739783315,181080.97332551616,omnioptimizer,MMF4,
425,4,45892,10.528516918050993,1.4372406417390318,2.9016560629563735,3.50520500949803,0.4784931378740097,92774.72262495282,12664.613916708346,192138.9013445327,2.931038020932236,0.4001139950626563,73001.77723373343,9965.422668373652,182411.67446138914,omnioptimizer,MMF4,
426,0,2733,101.86961155244356,0.9870134626213242,1.0010313485601825,20.373922310488712,0.19740269252426484,492252.49060270423,4769.4285649025,2461262.453013521,20.373972435806863,0.1974031781878801,492260.0209649961,4769.501526493765,2461300.1048249803,MOLE,MMF8,
427,1,43568,68.79690961581191,0.6665724443505054,1.0167598454269877,13.759381923162383,0.13331448887010108,446790.9391684053,4328.952130237735,2019665.7467537944,29.730747356693787,0.28806085983495855,730686.1561654937,7079.60953316377,2558020.2161016464,MOLE,MMF8,
428,2,42614,71.16220381436295,0.6894897518915097,1.0062275071853612,14.23244076287259,0.13789795037830194,375977.98301437846,3642.846234800447,1879889.915071892,20.641693948406676,0.19999712876001244,492952.2192413855,4776.208227414559,2464761.0962069277,MOLE,MMF8,
429,3,52417,59.0742527393011,0.5723697367587165,1.0006328957328776,11.814850547860221,0.11447394735174331,334451.7404515208,3240.4989612907343,30599.3426247536,41.04151492974263,0.39765075320009274,965846.197094395,9358.072391029056,2463299.3426194666,MOLE,MMF8,
430,4,45892,102.27680276513091,0.9909587334696047,1.32829832015793,20.455360553026185,0.19819174669392098,388797.62578663195,3767.055602141524,1172951.0253355347,41.280403337666385,0.39996534016171603,1000436.65192288,9693.218899134992,2508279.8217405304,MOLE,MMF8,
431,0,2733,2.848979328265193,0.3468513152997973,1.049181752205591,0.5697958656530386,0.06937026305995947,17562.563239544983,2138.1686062921895,87812.81619772493,1.6375113188233061,0.19936015299135948,39567.746002778345,4817.207555124273,197838.73001389173,MOLE,DTLZ6,
432,1,43568,3.1411186587310453,0.382418056699983,1.049187514268221,0.628223731746209,0.07648361133999661,18798.74200067768,2288.668199248393,93993.7100033884,1.63729554748999,0.1993338837341479,40010.04572757887,4871.055696380257,200050.22863789435,MOLE,DTLZ6,
433,2,42614,6.0,0.7304749006606576,1.2439648014916997,1.2,0.1460949801321315,16856.040398536312,2052.1524059421404,84280.20199268156,1.6357831897862372,0.19914976051024585,39297.03428492588,4784.249535923282,196485.1714246294,MOLE,DTLZ6,
434,3,52417,3.5194486973020105,0.4284781562569945,1.0540490180452302,0.7038897394604021,0.0856956312513989,22982.762772051978,2798.0552254703543,114913.81386025989,1.6369631826711455,0.1992934197078098,39967.789090996914,4865.911127645347,199838.94545498458,MOLE,DTLZ6,
435,4,45892,6.0000000000000036,0.730474900660658,1.0442552444675233,1.2000000000000006,0.1460949801321316,20348.79671645855,2477.380876669829,101743.98358229274,1.6357542902368138,0.19914624211099682,39110.29150222558,4761.514383316265,195551.45751112787,MOLE,DTLZ6,
436,0,2733,9.661299976905823,1.0004564226974384,2.5317814618909793,5.070277919045088,0.5250423981343175,93928.52148246371,9726.57849525762,238592.59683000058,6.231481179354508,0.645288458458575,150765.85785317284,15612.254165924664,239617.27592657178,SMS-EMOA,MMF7,
437,1,43568,9.6619958023421,1.0005284774963228,2.265573951274889,4.0526801289452274,0.41966711248314426,97346.72062915501,10080.54321000002,238480.08867632688,6.233864747062679,0.6455352840025778,154330.11158916441,15981.343268925286,239558.06996678602,SMS-EMOA,MMF7,
438,2,42614,9.660690127177205,1.000393270939462,2.4665500468834285,4.053513138318383,0.41975337308777644,103879.7396406044,10757.056810160715,238502.56293746174,6.189167459642005,0.6409067466024289,153937.8721122876,15940.725701432822,239527.5557193908,SMS-EMOA,MMF7,
439,3,52417,9.661898766152722,1.00051842910955,2.4684745565844746,5.0768790665578205,0.525725966643946,122190.98785456696,12653.241167033668,238554.19022307603,6.24342429071836,0.646525203254774,153892.30226820873,15936.006808188746,239585.88344619094,SMS-EMOA,MMF7,
440,4,45892,9.661782224458285,1.0005063608695626,2.293401622179606,4.057353055404838,0.4201510079527483,82463.16225824262,8539.306357778774,238395.95317759726,6.229554932321741,0.6450889898342449,153865.03798660927,15933.183510526775,239423.61780950602,SMS-EMOA,MMF7,
441,0,2733,12543.873277145214,1.0000040134888044,1.4999916179735608,2508.774655429043,0.2000008026977609,81449720.92746846,6493.213541419662,311701048.5763366,12528.468461598566,0.9987759336897387,312472038.1355922,24910.43119894567,312932822.70918477,SMS-EMOA,DTLZ1,
442,1,43568,12543.873694026668,1.000004046722808,1.4999953618553217,2508.7747388053335,0.20000080934456158,73060891.83588839,5824.451782215977,311656389.848331,12527.33405784443,0.998685498440435,312199495.8568375,24888.703988651167,312872012.74958307,SMS-EMOA,DTLZ1,
443,2,42614,12543.873221845306,1.0000040090802673,1.4999911164948287,2508.774644369061,0.20000080181605348,67541716.49781793,5384.46029256383,311689976.88559103,12534.64364572213,0.9992682225363462,312214113.8368182,24889.86934151522,312937329.40548265,SMS-EMOA,DTLZ1,
444,3,52417,12543.872269954163,1.000003933195017,1.5002573557012375,2508.7744539908326,0.20000078663900342,70793986.56204413,5643.732930713109,311712541.791233,12526.579469431204,0.998625342264979,312449620.71434176,24908.644070621966,312961385.31464595,SMS-EMOA,DTLZ1,
445,4,45892,12543.865939452042,1.0000034285241401,1.4999258245047178,2508.7731878904083,0.200000685704828,75771654.4386707,6040.555167709887,311649078.25194365,12537.591705945057,0.9995032434098674,312698974.07204366,24928.522648232687,312886633.42485625,SMS-EMOA,DTLZ1,
446,0,2733,8.21093342575055,0.9996469796251521,1.5000643712966482,1.6161486427445493,0.19675937260412021,40229.352711923006,4897.75630193625,201146.76355961504,1.6428583745083767,0.20001117130956003,40954.313152168135,4986.017219040509,204771.56576084066,SMS-EMOA,DTLZ2,
447,1,43568,8.21029359529822,0.9995690829298582,1.4998770878732148,1.6420587190596438,0.19991381658597165,40608.1966579314,4943.878976026979,203040.98328965702,1.6427661057958514,0.19999993797773194,40952.163230069775,4985.755474970668,204760.81615034887,SMS-EMOA,DTLZ2,
448,2,42614,8.210983132729151,0.9996530312429706,1.5005786117752846,1.622988099236391,0.1975920479736349,40534.12000416095,4934.86045165676,202670.60002080473,1.6428219177090626,0.20000673284593704,40945.52872316499,4984.947751360601,204727.64361582496,SMS-EMOA,DTLZ2,
449,3,52417,8.211009504239266,0.9996562418645976,1.5000370018090448,1.6422019008478532,0.1999312483729195,40688.65587904428,4953.674551413846,203443.2793952214,1.6429080794158133,0.20001722267522276,40950.30778230859,4985.529581926096,204751.53891154294,SMS-EMOA,DTLZ2,
450,4,45892,8.210973494558894,0.9996518578358453,1.5000453517529238,1.6186054733477147,0.1970584815074031,40229.77035326609,4897.807148032002,201148.85176633045,1.642775282994571,0.20000105526349055,40965.37783458082,4987.364298085099,204826.88917290408,SMS-EMOA,DTLZ2,
451,0,2733,283947.7655157548,1.0001585393515338,3.1594681770427333,281638.25467449357,0.992023673470773,7008736048.145562,24687.101150034465,6941748051.21686,281638.26460609393,0.9920237084531751,7008856207.367176,24687.524390806797,6941872134.168477,NSGA-II,BiObjBBOB3,
452,1,43568,283947.69241106533,1.0001582818524852,3.149463338778542,281638.2365853258,0.9920236097547033,6913121727.95983,24350.315690059622,6943269038.762038,281638.2494102894,0.9920236549284938,6991819167.223785,24627.514264811485,6943276341.522532,NSGA-II,BiObjBBOB3,
453,2,42614,283945.9601394013,1.0001521802151152,3.1664016808489297,281637.89061931416,0.992022391147259,6992224573.6778345,24628.942241278175,6998470401.833569,281637.90354628424,0.9920224366803502,6992309462.609232,24629.241248348997,6998541553.607398,NSGA-II,BiObjBBOB3,
454,3,52417,283947.66271826834,1.0001581772645713,3.128477733691245,281638.23402469984,0.9920236007353264,6980910854.068157,24589.09155515323,6913659672.286324,281638.24397274986,0.9920236357756697,6981155889.731263,24589.954652316388,6914865401.619623,NSGA-II,BiObjBBOB3,
455,4,45892,283940.0623109697,1.000131406100345,3.151942788881149,281636.7132780179,0.992018244159347,6884655194.980844,24250.04708610371,6914600099.401224,281636.7222319148,0.9920182756979523,6986075733.562131,24607.283979810058,6914600955.459375,NSGA-II,BiObjBBOB3,
456,0,2733,33.07440176184983,0.9824587027704567,1.535031202732062,19.089523682051563,0.5670448344981752,375140.2829254979,11143.35607258202,809480.8266685891,19.685348945175782,0.5847435284700824,475270.2601370428,14117.667391287723,819968.8330033083,omnioptimizer,MMF3,
